location_code,sector_code,employment,surplus,domestic_intermediate_inputs,imported_intermediate_inputs,exports,intermediate_sales,domestic_sales,gross_output,total_intermediate_inputs,value_added,wages,consumer_sales
1.0,12.0,1.154175043106079,21.33169876972213,57.65244726285532,10.093110880868732,86.87173425231555,15.72465209326094,15.72465209326094,102.59638634685405,67.7455581450016,34.850828201852444,13.51912943213031,0.0
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,14.0,0.7530748248100281,3.1014489377195784,4.665611348450974,7.752890535931012,10.536294815713829,5.388305456403705,7.910287376557011,18.446582190993293,12.418501884381987,6.028080306611306,2.9266313701692748,2.5219819188757584
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.0,0.7516618371009827,1.887627382944746,2.792949903545193,0.7635469243053338,0.2152091817310763,4.4454131242414565,6.573625941871606,6.788835122325136,3.556496827850527,3.2323382944746086,1.3447109115298628,2.128212816352603
1.0,19.0,0.2450162172317505,23.61398453401469,36.74045527818589,32.1422135049505,0.0,80.05720358990737,99.16484440753752,99.16484440753752,68.88266878313638,30.282175624401148,6.668191090386458,19.107640816352603
1.0,20.0,0.5484921932220459,7.984246270201214,0.98371973043756,0.0780419150431172,0.0,11.857960606834878,11.857960606834878,11.857960606834878,1.0617616467582245,10.7961989613542,2.811952691152986,0.0
1.0,21.0,10.466965675354004,97.90911238837433,407.09982154199935,71.88767756244012,7.21907988502076,138.3617003142766,723.4562711465985,730.6753510316192,478.98749910443945,251.68785192717985,153.7787395388055,585.0945708323219
1.0,22.0,2.3775763511657715,3.691878620249122,28.36759353305653,3.274921281379751,8.277787886298308,11.314487015011178,29.69965544171191,37.97744332801022,31.64251481443628,6.334928513573938,2.6430498920472694,18.385168426700734
1.0,23.0,5.498153209686279,38.76080089172788,145.75265732737145,0.0,23.568036120089427,94.04683054231874,184.7087225193229,208.27675863941232,145.75265732737145,62.52410131204088,23.763300421590547,90.6618919782817
1.0,24.0,14.041842460632324,88.11235699137656,108.78781357904823,13.67730084445864,0.0,42.6063152922389,241.79835567933569,241.79835567933569,122.46511442222932,119.33324125710637,31.2208842657298,199.1920403870968
1.0,25.0,5.253343105316162,51.37360240689876,119.33090988821463,28.87854186521878,0.0,19.236670150111784,236.89530740849568,236.89530740849568,148.20945175215587,88.68585565506228,37.31225324816353,217.6586372571064
1.0,26.0,5.773207664489746,49.71472247077611,83.20429246247205,60.68913344490578,27.9293077585436,151.06613276397317,184.054907647397,211.9842154059406,143.89342590737783,68.09078949984031,18.37606702778665,32.98877488342383
1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
